user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,churn_risk_score,risk_tier
2348,2023-11-15,Premium,699,10.1,5,1,14,56,Yes,0.4984923467180043,Medium
23,2024-11-18,Standard,399,23.3,3,5,14,19,No,0.49841690187059706,Medium
1363,2023-07-26,Basic,199,15.7,4,5,35,30,No,0.49836792452345213,Medium
1345,2024-05-05,Standard,399,18.7,0,1,27,42,Yes,0.4978546275337731,Medium
1208,2024-12-02,Standard,399,15.3,4,4,11,12,No,0.49781530086991665,Medium
1355,2024-10-21,Premium,699,5.9,6,3,15,3,No,0.49770806782969107,Medium
1599,2023-02-23,Standard,399,6.0,6,1,3,42,Yes,0.49740235962692997,Medium
2032,2024-01-18,Premium,699,15.5,2,4,28,18,Yes,0.4968536854518773,Medium
1481,2024-09-02,Basic,199,23.9,7,3,14,56,Yes,0.49683330103027046,Medium
1335,2023-12-13,Standard,399,10.9,6,1,4,23,No,0.4967915527501665,Medium
2266,2023-01-15,Standard,399,14.6,3,5,8,7,No,0.4964830719411938,Medium
1490,2023-06-25,Basic,199,12.7,4,3,32,7,Yes,0.49641286792858486,Medium
1435,2023-04-21,Premium,699,22.6,7,0,35,5,Yes,0.4961793273239726,Medium
2121,2024-02-28,Basic,199,12.2,1,4,5,10,Yes,0.49603435838588417,Medium
1963,2023-08-23,Basic,199,13.2,0,3,9,30,Yes,0.4960097583788421,Medium
1821,2023-11-07,Standard,399,19.6,4,1,27,59,Yes,0.4959775744312091,Medium
2257,2023-07-09,Basic,199,4.4,8,1,17,5,Yes,0.4957511945990979,Medium
2065,2023-09-16,Standard,399,11.9,3,4,24,56,No,0.49563678123154875,Medium
98,2023-05-04,Premium,699,8.6,7,2,36,19,Yes,0.4956161300561166,Medium
967,2024-03-14,Premium,699,17.3,7,1,20,35,Yes,0.4954606644393403,Medium
145,2024-08-16,Premium,699,15.9,0,2,9,50,Yes,0.49542650659773463,Medium
341,2023-03-24,Standard,399,11.7,3,5,26,14,Yes,0.49449004371919947,Medium
1262,2023-04-23,Basic,199,9.7,2,1,12,31,Yes,0.49397808823698325,Medium
1237,2024-09-04,Standard,399,5.4,6,1,19,41,Yes,0.4939557850864877,Medium
936,2024-03-10,Premium,699,20.2,4,1,27,51,No,0.49368996447671876,Medium
2019,2023-03-23,Basic,199,8.9,0,4,32,48,No,0.4933272415093816,Medium
2132,2024-11-16,Basic,199,13.2,6,2,22,16,No,0.4931576656141822,Medium
351,2023-10-02,Standard,399,19.4,4,1,6,45,Yes,0.4925159148740684,Medium
2242,2024-04-08,Premium,699,10.0,5,1,30,57,Yes,0.4923915289953987,Medium
2027,2024-05-24,Basic,199,10.1,2,2,2,21,Yes,0.49206815291433664,Medium
1243,2023-06-18,Premium,699,6.3,1,3,14,46,Yes,0.49171429053477894,Medium
2409,2023-08-30,Basic,199,12.2,0,3,30,55,No,0.49169773098096725,Medium
1027,2023-09-30,Premium,699,3.4,3,1,32,60,No,0.4915653478211213,Medium
1581,2023-02-06,Premium,699,6.3,1,4,4,57,No,0.4913832689586948,Medium
2236,2023-12-28,Standard,399,3.5,4,0,33,22,No,0.4911725904870945,Medium
955,2023-08-03,Premium,699,5.9,2,5,8,14,Yes,0.4910696589917886,Medium
2137,2024-01-21,Standard,399,8.9,4,4,35,4,Yes,0.49078622419072765,Medium
874,2023-03-15,Premium,699,11.7,8,1,34,47,No,0.4905291044835893,Medium
2799,2024-05-23,Premium,699,15.0,3,4,25,20,No,0.4904306993434451,Medium
1084,2023-05-01,Premium,699,20.7,0,4,7,6,Yes,0.49031126929737245,Medium
47,2024-03-28,Basic,199,8.7,2,5,1,16,Yes,0.48988824569136574,Medium
259,2023-12-20,Basic,199,15.4,5,5,22,20,No,0.48985772798181587,Medium
2567,2024-12-18,Standard,399,14.1,1,3,21,21,No,0.4897467576378575,Medium
2698,2023-06-14,Standard,399,19.1,2,2,25,20,Yes,0.48966595489900727,Medium
1017,2023-03-09,Premium,699,22.0,1,1,28,44,Yes,0.489566821450943,Medium
2321,2023-02-24,Premium,699,18.4,8,5,25,2,No,0.48949303862160265,Medium
1978,2024-10-03,Standard,399,17.9,8,1,27,25,Yes,0.48939817696304305,Medium
721,2023-12-12,Premium,699,22.1,2,1,28,35,No,0.48926294027891887,Medium
1227,2023-12-01,Premium,699,18.2,0,3,11,32,Yes,0.4889039302304934,Medium
294,2023-12-12,Standard,399,18.4,4,5,11,11,Yes,0.48881155823180694,Medium
238,2023-02-05,Premium,699,23.8,2,4,11,43,No,0.48854953292639064,Medium
868,2023-10-24,Premium,699,9.5,5,0,6,53,Yes,0.48832596405182327,Medium
478,2024-03-20,Standard,399,17.8,6,5,31,10,No,0.48828379202596556,Medium
2445,2023-04-22,Premium,699,23.8,2,5,18,55,No,0.48826274030665473,Medium
1022,2024-01-12,Standard,399,17.3,5,2,12,12,Yes,0.4882233365121035,Medium
1662,2023-04-23,Standard,399,14.5,2,4,15,13,No,0.4878363611052803,Medium
515,2023-07-14,Standard,399,10.0,0,4,26,45,No,0.48765960787881996,Medium
1065,2023-01-15,Standard,399,17.4,6,2,24,5,Yes,0.487471198317794,Medium
525,2024-01-18,Standard,399,24.2,6,0,28,2,No,0.4873248821297588,Medium
2251,2023-07-07,Basic,199,3.3,4,2,24,20,No,0.48728190191420706,Medium
2395,2023-06-18,Basic,199,13.8,1,3,30,0,Yes,0.48718721313975144,Medium
477,2023-04-06,Basic,199,8.9,6,1,5,46,Yes,0.4868843313259924,Medium
2601,2023-05-07,Premium,699,9.5,4,4,11,11,Yes,0.4868722941590965,Medium
656,2023-09-05,Standard,399,23.7,3,3,12,47,Yes,0.48622658352552633,Medium
1520,2023-09-28,Basic,199,16.8,6,2,1,1,Yes,0.48619539418382496,Medium
116,2024-03-22,Basic,199,13.2,7,2,31,11,No,0.4861596036138276,Medium
221,2024-03-05,Standard,399,19.5,3,2,8,7,Yes,0.4858627458838498,Medium
1427,2023-06-15,Premium,699,12.7,7,2,6,10,No,0.4857440460468223,Medium
759,2024-09-18,Premium,699,4.2,3,0,18,8,Yes,0.48568890068891946,Medium
2168,2024-12-28,Basic,199,14.6,4,3,24,15,Yes,0.48567220567671726,Medium
1677,2024-05-16,Standard,399,4.0,1,0,22,35,Yes,0.4854056895172405,Medium
1942,2023-12-13,Premium,699,20.9,7,0,36,42,No,0.48540564671747244,Medium
16,2024-11-29,Standard,399,6.7,8,0,34,43,No,0.485371868716649,Medium
1480,2023-11-16,Premium,699,24.1,1,4,18,50,No,0.4852059553985751,Medium
573,2024-07-29,Premium,699,9.3,7,0,3,39,No,0.4849495252584176,Medium
1532,2024-05-25,Standard,399,14.4,5,2,30,7,No,0.4845241347465212,Medium
2175,2023-08-21,Standard,399,16.4,4,3,9,15,Yes,0.4845174445544585,Medium
2473,2023-08-08,Basic,199,5.0,2,4,21,36,No,0.4842783752113866,Medium
2141,2023-04-21,Basic,199,9.4,0,0,8,54,Yes,0.4841179694983201,Medium
2194,2023-08-17,Premium,699,20.1,4,0,20,52,Yes,0.4840511896958457,Medium
2443,2024-03-05,Basic,199,18.4,5,4,14,56,Yes,0.48402932511158303,Medium
2478,2024-08-07,Standard,399,5.9,6,2,32,15,No,0.48383664408673793,Medium
953,2024-12-08,Standard,399,3.4,2,0,5,30,Yes,0.4836196356236888,Medium
756,2023-05-29,Basic,199,17.4,8,1,20,27,No,0.4826544118566915,Medium
1862,2023-12-24,Basic,199,9.7,8,1,35,10,Yes,0.482587573110271,Medium
784,2024-07-17,Basic,199,8.4,6,0,20,48,Yes,0.4820243337674123,Medium
2072,2023-05-26,Standard,399,16.5,4,0,27,57,Yes,0.4820156383156848,Medium
1625,2024-06-01,Premium,699,11.4,6,2,16,5,Yes,0.48198734591565967,Medium
55,2023-10-13,Basic,199,16.7,6,2,2,17,No,0.4815675512650738,Medium
760,2023-01-27,Premium,699,15.3,3,4,18,14,Yes,0.4812667822889535,Medium
1582,2023-10-05,Standard,399,23.8,1,4,5,30,No,0.4811896434318965,Medium
1621,2024-10-07,Standard,399,23.9,3,4,6,32,No,0.4811896434318965,Medium
2374,2023-08-22,Standard,399,16.2,2,5,2,13,Yes,0.4811734612813369,Medium
1748,2024-02-16,Premium,699,17.3,0,3,25,41,No,0.48028971568495604,Medium
2644,2023-03-22,Standard,399,14.6,2,3,34,0,Yes,0.47986292457501495,Medium
1245,2024-02-12,Standard,399,7.2,7,0,13,60,No,0.4796879187252845,Medium
1768,2023-12-21,Premium,699,12.2,8,0,25,21,Yes,0.47951486325019854,Medium
357,2024-03-21,Basic,199,7.1,4,3,9,9,Yes,0.47947232330720746,Medium
2041,2023-07-12,Standard,399,15.3,8,1,21,52,No,0.4793693251461788,Medium
2259,2023-10-07,Basic,199,6.3,6,0,33,43,No,0.47881818243339413,Medium
471,2023-03-21,Premium,699,16.2,1,3,15,9,Yes,0.4788036185777975,Medium
561,2024-02-29,Basic,199,5.8,3,5,26,21,Yes,0.47862015728558754,Medium
1880,2024-07-30,Basic,199,18.5,5,4,13,38,No,0.4785719739240232,Medium
1527,2023-02-01,Basic,199,24.5,3,5,10,9,No,0.4782617320322646,Medium
330,2024-07-20,Standard,399,14.3,3,5,3,9,Yes,0.4781021160489919,Medium
2331,2023-07-11,Basic,199,23.7,5,2,23,55,No,0.4778842926097943,Medium
816,2024-04-17,Standard,399,12.4,1,3,30,7,No,0.47777999232014057,Medium
31,2024-03-29,Basic,199,5.0,7,1,28,55,No,0.4777741835130418,Medium
1612,2023-03-04,Premium,699,21.6,5,0,33,35,No,0.4773526322899762,Medium
949,2023-05-28,Standard,399,17.3,5,0,18,34,No,0.4772441710682123,Medium
1774,2023-07-02,Standard,399,2.9,3,1,8,7,No,0.47684079708993377,Medium
937,2024-06-21,Premium,699,3.9,1,1,27,13,Yes,0.4764885895272054,Medium
2154,2024-01-24,Standard,399,10.4,3,5,23,18,No,0.47590641977563974,Medium
1244,2024-08-13,Premium,699,6.5,2,4,13,15,Yes,0.4755948214254052,Medium
754,2023-12-04,Premium,699,10.7,2,3,15,19,No,0.47554290942632177,Medium
165,2024-11-05,Basic,199,12.8,0,5,29,50,No,0.47552888209953376,Medium
2241,2024-05-21,Standard,399,24.4,3,5,5,59,No,0.474919392157718,Medium
1648,2024-12-23,Premium,699,17.8,5,0,5,27,Yes,0.47428490553567776,Medium
2282,2023-07-20,Basic,199,16.9,5,0,26,24,Yes,0.4742744639498501,Medium
1611,2023-07-08,Premium,699,4.1,0,1,12,7,No,0.47410244284767294,Medium
649,2024-05-30,Standard,399,6.9,6,4,1,6,No,0.47409539496218595,Medium
2684,2023-07-07,Basic,199,8.3,5,1,6,55,No,0.4739960205451194,Medium
2312,2023-01-27,Standard,399,16.4,0,5,35,47,No,0.4739105044631238,Medium
822,2024-02-20,Basic,199,8.5,1,3,30,11,Yes,0.4739050544796104,Medium
365,2024-11-05,Basic,199,17.0,2,5,27,19,Yes,0.4736453416635073,Medium
2419,2024-09-16,Standard,399,24.2,2,2,33,56,No,0.4735256826044713,Medium
2235,2024-07-01,Basic,199,19.2,5,0,8,32,No,0.4734861081893782,Medium
971,2024-02-18,Basic,199,24.4,5,1,24,38,No,0.47324555924958256,Medium
1889,2023-01-12,Premium,699,5.5,2,5,10,17,No,0.47306848899219356,Medium
586,2024-01-19,Standard,399,13.7,4,0,17,58,No,0.47284436702387145,Medium
131,2023-01-16,Standard,399,21.9,7,0,7,33,No,0.47272211471264824,Medium
469,2023-10-29,Standard,399,16.8,2,3,15,19,No,0.4723459871862864,Medium
1834,2023-07-23,Standard,399,5.0,7,1,14,29,Yes,0.4723004390046409,Medium
1143,2023-01-21,Basic,199,11.8,3,3,8,0,Yes,0.4721846481649472,Medium
161,2023-05-14,Standard,399,19.8,0,2,10,54,No,0.47209790460344203,Medium
742,2023-04-24,Basic,199,6.5,2,2,4,0,Yes,0.47207825090866706,Medium
2613,2024-11-17,Basic,199,9.0,2,2,28,16,Yes,0.47188272403344533,Medium
1754,2024-01-01,Standard,399,19.3,0,4,19,17,Yes,0.47179225254125223,Medium
139,2024-04-21,Basic,199,11.8,4,3,15,16,No,0.471768042941444,Medium
1999,2023-07-16,Standard,399,0.9,6,1,32,23,No,0.47135781641626934,Medium
50,2023-12-29,Standard,399,22.5,3,5,3,15,No,0.47105072144880183,Medium
978,2024-01-28,Premium,699,0.9,0,3,35,56,No,0.47075890162122375,Medium
1831,2023-12-02,Basic,199,15.0,3,4,10,5,No,0.4700552638866047,Medium
922,2023-06-20,Standard,399,24.3,0,1,24,22,Yes,0.47005171229846726,Medium
2553,2023-04-01,Premium,699,7.0,5,1,4,45,Yes,0.4699454556358521,Medium
474,2023-06-20,Standard,399,18.2,0,3,7,28,No,0.4695513869666235,Medium
587,2023-11-25,Premium,699,11.4,0,2,33,57,No,0.4691116323481862,Medium
2558,2024-03-15,Standard,399,9.9,3,5,25,16,No,0.4688270169865105,Medium
2447,2024-05-04,Basic,199,12.1,0,4,34,46,No,0.46820901291726497,Medium
493,2024-08-25,Basic,199,19.7,1,3,34,9,Yes,0.46686894412644886,Medium
386,2024-01-29,Premium,699,21.7,0,3,4,8,Yes,0.46664039713721767,Medium
2699,2023-11-17,Premium,699,20.8,1,3,23,13,No,0.4662479876859238,Medium
2316,2024-06-03,Basic,199,12.8,0,2,19,24,Yes,0.46567226017874513,Medium
235,2024-04-01,Premium,699,8.4,1,2,19,42,Yes,0.46544698490201947,Medium
743,2023-07-28,Standard,399,12.0,5,1,29,47,No,0.4653583323295899,Medium
628,2024-05-31,Standard,399,3.7,0,1,25,33,No,0.4651122878881446,Medium
2385,2024-06-24,Basic,199,20.7,0,0,22,60,Yes,0.46491216027962745,Medium
1845,2024-06-30,Basic,199,19.4,3,2,13,11,Yes,0.46356914192806725,Medium
514,2023-09-23,Standard,399,17.2,0,5,21,31,No,0.46347625442174306,Medium
807,2023-04-28,Premium,699,19.4,1,2,21,9,Yes,0.46341901980752664,Medium
2180,2023-04-14,Basic,199,8.6,4,4,23,10,Yes,0.463351932918094,Medium
64,2024-11-10,Premium,699,19.9,2,5,31,5,Yes,0.46325199399114336,Medium
1967,2023-10-26,Basic,199,11.8,0,3,23,24,Yes,0.4631927055009615,Medium
520,2024-01-26,Premium,699,12.1,3,4,5,7,No,0.46318808412755824,Medium
2542,2024-07-12,Basic,199,16.0,4,0,2,54,No,0.4629037198094603,Medium
1899,2024-10-20,Premium,699,21.8,6,0,34,38,Yes,0.4628528923321612,Medium
2107,2024-10-31,Basic,199,12.4,0,3,31,49,No,0.4627443583914527,Medium
2572,2023-05-29,Premium,699,23.9,0,3,35,29,No,0.46264774389661223,Medium
537,2024-05-23,Premium,699,9.3,6,2,13,10,Yes,0.4623455111129564,Medium
350,2024-11-07,Standard,399,9.2,6,3,15,11,No,0.4622381204684078,Medium
941,2024-10-13,Basic,199,19.9,2,2,2,19,No,0.4621877867311379,Medium
1525,2024-12-28,Standard,399,6.7,7,0,32,52,Yes,0.46190210190023334,Medium
856,2024-09-26,Basic,199,9.1,4,2,29,12,Yes,0.46190034040976824,Medium
2413,2023-06-03,Standard,399,24.7,1,5,35,16,No,0.4617861395414019,Medium
999,2023-10-01,Standard,399,8.3,1,5,27,13,No,0.4617020571652112,Medium
1282,2023-10-25,Premium,699,24.2,6,1,36,14,No,0.4613838149362215,Medium
1533,2024-11-11,Premium,699,11.9,2,4,10,18,No,0.4613315341391463,Medium
210,2023-09-01,Premium,699,18.2,0,3,11,23,No,0.46101931448119743,Medium
2596,2024-01-02,Basic,199,21.9,2,4,13,38,No,0.4610007703684743,Medium
2632,2023-12-04,Standard,399,22.9,0,2,26,52,No,0.46090695950243155,Medium
2079,2024-07-26,Basic,199,20.4,0,4,29,53,No,0.4607182040991556,Medium
43,2023-11-03,Premium,699,15.5,8,0,20,42,No,0.4603364711733256,Medium
504,2024-05-15,Standard,399,10.2,1,5,33,1,Yes,0.4603225463459559,Medium
83,2023-01-21,Standard,399,16.4,0,0,15,60,Yes,0.46024524432669256,Medium
894,2024-04-10,Premium,699,1.8,6,1,32,13,No,0.45982795944797616,Medium
209,2023-07-05,Basic,199,22.0,2,4,22,24,Yes,0.45925616297968547,Medium
1101,2024-08-18,Premium,699,11.5,0,3,8,21,No,0.45856090125729015,Medium
1574,2024-03-13,Standard,399,9.1,8,1,33,51,Yes,0.45673536700101475,Medium
169,2024-11-01,Premium,699,11.6,6,0,19,50,No,0.45593692397498264,Medium
1585,2024-01-22,Premium,699,17.2,0,4,25,30,Yes,0.4559365733394344,Medium
1340,2023-06-07,Standard,399,3.0,7,1,1,5,No,0.45579423429974386,Medium
442,2024-12-18,Premium,699,6.3,4,2,9,59,No,0.4551795926780804,Medium
2509,2023-10-16,Standard,399,11.1,0,3,6,14,Yes,0.4541028009250513,Medium
926,2023-01-26,Basic,199,11.5,2,4,24,19,Yes,0.45385824458382973,Medium
2582,2024-08-17,Standard,399,1.7,4,1,1,19,No,0.45376416445235473,Medium
187,2023-02-13,Premium,699,12.8,5,0,15,25,No,0.45344634073408413,Medium
2758,2024-04-08,Basic,199,19.5,4,1,20,45,No,0.4533961522547459,Medium
542,2024-09-28,Basic,199,16.8,2,2,9,22,No,0.4527822699433239,Medium
288,2024-05-02,Basic,199,24.1,2,3,1,41,No,0.4521683338503128,Medium
1962,2024-05-24,Standard,399,19.1,6,1,7,60,Yes,0.4521675714975527,Medium
61,2024-11-11,Premium,699,8.5,4,4,27,8,Yes,0.45201209661414143,Medium
2586,2023-11-12,Standard,399,13.7,0,4,22,28,No,0.45181096555385164,Medium
158,2024-04-10,Standard,399,10.3,3,0,4,60,No,0.4517104978584995,Medium
1546,2024-04-18,Standard,399,19.0,6,1,4,25,No,0.4512813482761961,Medium
1494,2023-11-17,Premium,699,7.2,5,3,20,5,No,0.45080372851408296,Medium
2420,2024-07-12,Premium,699,15.9,1,2,36,22,Yes,0.45034865515601,Medium
2554,2024-10-19,Premium,699,3.3,6,0,28,31,No,0.45029855359002235,Medium
402,2023-10-18,Premium,699,5.8,6,1,26,31,Yes,0.45017161079770524,Medium
2015,2023-03-19,Basic,199,14.6,3,5,35,7,No,0.45015794437582657,Medium
1746,2023-12-21,Basic,199,10.3,8,0,11,29,No,0.45001322051934345,Medium
1855,2023-10-09,Basic,199,16.4,6,3,6,1,No,0.44946421588093766,Medium
605,2024-05-06,Premium,699,7.3,5,1,28,43,No,0.4494083484757901,Medium
1791,2024-10-19,Standard,399,22.9,7,1,10,16,Yes,0.44881180027751993,Medium
2429,2023-06-30,Standard,399,1.3,1,1,3,17,No,0.44875379066264126,Medium
1402,2023-05-23,Standard,399,23.1,0,2,9,23,No,0.4481127929384947,Medium
182,2024-11-08,Basic,199,19.0,0,5,11,5,Yes,0.4473740904225093,Medium
199,2024-04-06,Premium,699,8.4,7,4,13,9,No,0.4471373413366338,Medium
170,2024-02-28,Premium,699,18.2,3,3,36,28,No,0.4469802430455585,Medium
885,2023-12-23,Basic,199,15.5,1,5,32,52,No,0.4469710962872924,Medium
1483,2024-06-07,Standard,399,22.5,1,3,24,10,No,0.4464076945042734,Medium
2544,2024-07-04,Standard,399,22.5,1,3,10,1,No,0.4463125040294747,Medium
42,2024-07-10,Basic,199,22.1,3,2,23,18,Yes,0.4455343665179999,Medium
2522,2023-06-29,Standard,399,23.9,7,2,34,12,No,0.4454047001338225,Medium
617,2023-08-17,Premium,699,9.4,1,4,25,16,No,0.44521606478869236,Medium
1689,2023-01-06,Basic,199,10.7,2,3,21,4,No,0.4450035061964269,Medium
1249,2024-04-25,Standard,399,14.3,7,0,25,21,Yes,0.4449059477046075,Medium
2304,2023-08-26,Basic,199,12.2,2,0,36,33,Yes,0.4445627931849605,Medium
323,2023-07-15,Basic,199,16.3,7,2,22,5,No,0.44450958612480745,Medium
987,2024-11-04,Standard,399,8.8,0,4,8,20,Yes,0.4443644222849864,Medium
388,2023-08-19,Standard,399,2.5,0,1,11,18,Yes,0.4442218523229778,Medium
2762,2023-10-14,Premium,699,8.3,3,2,18,52,No,0.44345995602021593,Medium
761,2024-04-25,Standard,399,17.4,7,1,6,32,No,0.44345298523536714,Medium
452,2024-04-17,Premium,699,20.3,1,2,29,7,Yes,0.4431595510345473,Medium
2325,2023-09-12,Standard,399,24.1,2,4,17,60,Yes,0.4425286757554536,Medium
770,2024-12-13,Premium,699,2.7,8,0,29,11,No,0.44170921832718013,Medium
2341,2024-10-21,Basic,199,16.0,3,3,6,13,Yes,0.4414340663789745,Medium
4,2023-12-11,Basic,199,17.6,5,2,11,9,Yes,0.44136592441883643,Medium
358,2024-10-02,Standard,399,7.8,1,2,27,16,No,0.4413380254031812,Medium
310,2023-05-02,Standard,399,17.2,8,1,6,41,No,0.44084903316240287,Medium
1726,2023-04-29,Basic,199,19.4,4,1,33,29,Yes,0.44036166007402056,Medium
1336,2023-09-29,Premium,699,20.9,1,2,16,19,No,0.44031600993399805,Medium
1858,2024-06-15,Standard,399,15.6,2,3,24,11,Yes,0.43911208183538103,Medium
2026,2023-08-11,Standard,399,11.1,2,1,1,37,No,0.4389628276006163,Medium
1458,2024-12-21,Basic,199,24.2,7,3,23,58,No,0.4385831639431766,Medium
991,2023-02-18,Standard,399,5.4,1,4,28,13,Yes,0.4385569040146678,Medium
802,2024-06-12,Premium,699,8.1,5,1,34,49,No,0.4382307904804127,Medium
2430,2024-02-07,Premium,699,21.4,4,2,22,11,No,0.4379524147883903,Medium
1944,2023-11-25,Basic,199,20.4,1,4,31,5,No,0.4371634304699071,Medium
1764,2023-01-06,Standard,399,17.0,6,1,33,43,Yes,0.4370655093070468,Medium
1192,2024-11-30,Premium,699,8.7,5,2,13,19,No,0.436993195065841,Medium
2779,2024-07-18,Premium,699,24.3,7,3,23,5,No,0.43696073913501293,Medium
93,2023-12-30,Premium,699,8.7,7,2,25,11,Yes,0.43695852721932427,Medium
747,2024-01-31,Premium,699,21.7,0,2,24,55,No,0.43695482110819417,Medium
2191,2024-08-26,Premium,699,16.0,5,4,22,9,No,0.43668781994161404,Medium
2772,2023-07-23,Basic,199,13.5,1,3,26,10,No,0.4364957873417219,Medium
782,2024-09-17,Standard,399,1.7,6,1,6,10,No,0.4362198313844591,Medium
903,2023-04-03,Basic,199,23.8,2,2,27,18,Yes,0.4362121548198912,Medium
1934,2024-09-12,Basic,199,11.6,1,4,22,16,Yes,0.43615567172482755,Medium
1138,2024-09-05,Standard,399,6.5,5,2,18,13,Yes,0.4360295329970601,Medium
1287,2024-11-12,Standard,399,12.7,7,1,15,38,Yes,0.43570514977574043,Medium
665,2024-01-17,Standard,399,5.0,6,1,24,26,No,0.4354955620922405,Medium
654,2024-11-20,Premium,699,17.7,4,1,1,18,Yes,0.43527034860952873,Medium
1595,2024-07-20,Standard,399,5.5,2,4,6,14,Yes,0.43524547607775443,Medium
637,2024-07-24,Standard,399,15.5,6,1,24,26,No,0.4350208295376261,Medium
924,2024-03-27,Premium,699,4.5,1,0,10,20,No,0.43461201620051837,Medium
437,2024-12-11,Basic,199,23.3,0,1,1,34,Yes,0.4343727272282418,Medium
1990,2023-11-20,Basic,199,24.0,4,0,10,23,No,0.43435340565433944,Medium
1623,2023-10-28,Premium,699,13.2,5,2,34,12,No,0.43434301394029134,Medium
1351,2023-04-16,Premium,699,16.8,6,1,16,30,No,0.4335653045474728,Medium
252,2023-10-18,Basic,199,23.4,3,2,21,60,No,0.4334750027423983,Medium
686,2023-01-09,Basic,199,20.5,2,2,34,18,No,0.4327769048625555,Medium
630,2024-09-09,Basic,199,12.8,1,0,35,30,No,0.4326752511121054,Medium
2513,2024-08-27,Standard,399,10.9,4,4,24,4,Yes,0.4325677611474774,Medium
227,2023-05-17,Standard,399,18.5,1,4,16,47,No,0.43228989827039443,Medium
2664,2024-06-18,Premium,699,17.6,3,5,21,9,No,0.4319186170846977,Medium
772,2024-12-29,Premium,699,22.1,1,2,13,20,No,0.4318737968693584,Medium
1358,2024-05-18,Basic,199,12.1,1,3,19,11,Yes,0.4317806281897799,Medium
1222,2024-11-22,Basic,199,4.3,5,1,18,13,No,0.43175826848501875,Medium
1854,2023-11-04,Standard,399,23.7,1,3,24,60,No,0.4316918212918392,Medium
1369,2024-12-14,Premium,699,5.6,0,1,18,36,Yes,0.4315665751480621,Medium
1041,2023-02-11,Standard,399,17.8,6,0,11,57,No,0.43080768431934624,Medium
1203,2024-09-09,Standard,399,4.7,8,1,6,2,No,0.43079696521092936,Medium
296,2023-01-07,Premium,699,5.0,2,3,7,20,No,0.4300988452267371,Medium
1159,2024-03-18,Basic,199,23.0,7,0,4,19,No,0.4294306864241919,Medium
361,2024-02-12,Premium,699,7.9,3,3,9,20,Yes,0.42940351763483786,Medium
1692,2024-03-12,Standard,399,23.2,4,2,1,52,No,0.4292616924333263,Medium
1698,2024-03-11,Standard,399,22.5,0,1,5,32,No,0.42918663253394046,Medium
1425,2024-09-13,Standard,399,1.5,6,1,28,13,No,0.4289095388495063,Medium
1620,2023-06-03,Premium,699,23.5,6,4,23,2,No,0.4285139925564979,Medium
102,2023-10-19,Standard,399,16.1,7,0,9,55,Yes,0.4271553329739088,Medium
536,2023-09-27,Premium,699,7.4,1,3,8,12,No,0.42640561027541873,Medium
2676,2023-01-10,Basic,199,24.0,2,1,24,36,Yes,0.4261771828652825,Medium
1598,2024-01-29,Basic,199,7.3,6,3,4,1,No,0.4261183388591295,Medium
2624,2023-02-15,Premium,699,17.9,8,1,4,10,Yes,0.4260246925248257,Medium
1357,2023-11-26,Basic,199,22.4,2,0,21,0,Yes,0.4253256391088357,Medium
2510,2024-10-08,Premium,699,8.9,4,1,7,52,No,0.42425975833380986,Medium
1470,2023-07-04,Basic,199,3.2,1,0,7,9,Yes,0.42385065843804354,Medium
1701,2024-07-27,Basic,199,23.7,4,5,11,9,No,0.4237599172902191,Medium
2286,2024-01-15,Basic,199,11.3,2,1,36,47,Yes,0.4234806210369986,Medium
715,2023-03-14,Standard,399,13.4,4,0,32,23,Yes,0.4234570567491928,Medium
786,2024-10-06,Standard,399,5.6,3,4,34,3,Yes,0.42336998524107483,Medium
1513,2024-05-20,Basic,199,5.1,2,4,19,17,No,0.4232767550400086,Medium
2361,2023-02-11,Premium,699,15.7,8,2,10,18,No,0.4230392466431171,Medium
2308,2023-03-15,Basic,199,17.6,1,4,15,9,No,0.42302614183352094,Medium
1702,2024-03-21,Standard,399,17.5,4,5,32,7,No,0.4229940145698781,Medium
1760,2024-10-30,Standard,399,10.9,0,1,20,60,No,0.42293965585984916,Medium
1353,2023-01-19,Basic,199,10.3,4,1,9,59,Yes,0.42264736533271163,Medium
961,2023-10-16,Basic,199,20.6,0,4,7,13,No,0.4225517066602619,Medium
777,2024-05-25,Basic,199,15.8,4,0,1,29,Yes,0.42237252589182867,Medium
1242,2024-08-29,Basic,199,1.8,2,1,13,8,Yes,0.4222100181704607,Medium
